iata_code,icao_code,name,city,country_code,continent,latitude,longitude,elevation_ft,type,scheduled_service
SXJ,ZWSS,Shanshan Airport,Shanshan,CN,AS,42.911701,90.247498,,medium_airport,no
SXL,EISG,Sligo Airport,Sligo,IE,EU,54.280200958252,-8.5992097854614,11,medium_airport,no
SXM,TNCM,Princess Juliana International Airport,Sint Maarten,SX,NA,18.041,-63.108898,13,large_airport,yes
SXN,FBSN,Sua Pan Airport,Sowa,BW,AF,-20.5534,26.115801,2985,medium_airport,no
SXQ,PASX,Soldotna Airport,Soldotna,US,NA,60.474935,-151.038471,113,medium_airport,no
SXR,VISR,Sheikh ul Alam International Airport,Srinagar,IN,AS,33.987099,74.7742,5429,large_airport,yes
SXV,VOSM,Salem Airport,Salem,IN,AS,11.78330039978,78.06559753418,1008,medium_airport,no
SXZ,LTCL,Siirt Airport,Siirt,TR,AS,37.97890090942383,41.84040069580078,2001,medium_airport,no
SYA,PASY,Eareckson Air Station,Shemya,US,NA,52.71229935,174.1139984,95,medium_airport,no
SYD,YSSY,Sydney Kingsford Smith International Airport,Sydney (Mascot),AU,OC,-33.946098,151.177002,21,large_airport,yes
SYJ,OIKY,Sirjan Airport,Sirjan,IR,AS,29.5509,55.672699,5846,medium_airport,no
SYO,RJSY,Shonai Airport,Shonai,JP,AS,38.812199,139.787003,86,medium_airport,yes
SYP,MPSA,Ruben Cantu Airport,Santiago,PA,NA,8.085599899291992,-80.94529724121094,272,medium_airport,no
SYQ,MRPV,Tobías Bolaños International Airport,San Jose,CR,NA,9.95705,-84.139801,3287,medium_airport,yes
SYR,KSYR,Syracuse Hancock International Airport,Syracuse,US,NA,43.11119842529297,-76.1063003540039,421,large_airport,yes
SYS,UERS,Saskylakh Airport,Saskylakh,RU,EU,71.927902,114.080002,,medium_airport,yes
SYT,LFLN,Saint-Yan Airport,"L'Hôpital-le-Mercier, Saône-et-Loire",FR,EU,46.414019,4.014177,796,medium_airport,no
SYW,OPSN,Sehwan Sharif Airport,Sehwan Sharif,PK,AS,26.473101,67.717201,121,medium_airport,no
SYX,ZJSY,Sanya Phoenix International Airport,Sanya (Tianya),CN,AS,18.3029,109.412003,92,large_airport,yes
SYY,EGPO,Stornoway Airport,"Stornoway, Western Isles",GB,EU,58.215599,-6.33111,26,medium_airport,yes
SYZ,OISS,Shiraz Shahid Dastghaib International Airport,Shiraz,IR,AS,29.5392,52.589802,4927,large_airport,yes
SZA,FNSO,Soyo Airport,Soyo,AO,AF,-6.141089916229248,12.371800422668457,15,medium_airport,yes
SZB,WMSA,Sultan Abdul Aziz Shah International Airport,Subang,MY,AS,3.13058,101.549004,90,large_airport,yes
SZF,LTFH,Samsun-Çarşamba Airport,Samsun,TR,AS,41.253988,36.567546,18,medium_airport,yes
SZG,LOWS,Salzburg Airport,Salzburg,AT,EU,47.793301,13.0043,1411,large_airport,yes
SZH,ZBSG,Shuozhou Zirun Airport,Shuozhou,CN,AS,39.273241,112.691552,,medium_airport,yes
SZJ,MUSN,Siguanea Airport,Isla de la Juventud,CU,NA,21.6425,-82.955101,39,medium_airport,no
SZK,FASZ,Skukuza Airport,Skukuza,ZA,AF,-24.96085,31.588587,1020,medium_airport,yes
SZL,KSZL,Whiteman Air Force Base,Knob Noster,US,NA,38.730301,-93.547897,870,medium_airport,no
SZV,ZSSZ,Suzhou Guangfu Airport,Suzhou,CN,AS,31.2631,120.401001,,medium_airport,no
SZX,ZGSZ,Shenzhen Bao'an International Airport,Shenzhen,CN,AS,22.639474,113.803262,13,large_airport,yes
SZY,EPSY,Olsztyn-Mazury Airport,Szymany,PL,EU,53.481899,20.9377,463,medium_airport,yes
SZZ,EPSC,Solidarity Szczecin–Goleniów Airport,Szczecin(Glewice),PL,EU,53.584702,14.9022,154,large_airport,yes
TAB,TTCP,A.N.R. Robinson International Airport,Scarborough,TT,NA,11.149571,-60.831298,38,large_airport,yes
TAC,RPVA,Daniel Z. Romualdez Airport,Tacloban City,PH,AS,11.227761,125.027783,10,medium_airport,yes
TAE,RKTN,Daegu International Airport,Daegu,KR,AS,35.894394,128.656989,116,large_airport,yes
TAF,DAOL,Oran Tafraoui Airport,Tafraoui,DZ,AF,35.5424,-0.532278,367,medium_airport,no
TAG,RPSP,Bohol-Panglao International Airport,Panglao,PH,AS,9.573045,123.770143,42,medium_airport,yes
TAH,NVVW,Whitegrass Airport,Tanna Island,VU,OC,-19.455099,169.223999,19,medium_airport,yes
TAI,OYTZ,Taiz International Airport,Taiz,YE,AS,13.686,44.139099,4838,medium_airport,yes
TAK,RJOT,Takamatsu Airport,Takamatsu,JP,AS,34.214963,134.015454,607,large_airport,yes
TAM,MMTM,General Francisco Javier Mina International Airport,Ciudad Madero,MX,NA,22.292622,-97.867058,80,medium_airport,yes
TAO,ZSQD,Qingdao Jiaodong International Airport,Qingdao (Jiaozhou),CN,AS,36.361953,120.088171,30,large_airport,yes
TAP,MMTP,Tapachula International Airport,Tapachula,MX,NA,14.794549,-92.369871,97,medium_airport,yes
TAR,LIBG,Taranto-Grottaglie Marcello Arlotta Airport,Grottaglie,IT,EU,40.517502,17.4032,215,medium_airport,no
TAS,UZTT,Tashkent International Airport,Tashkent,UZ,AS,41.2579,69.281197,1417,large_airport,yes
TAT,LZTT,Poprad-Tatry Airport,Poprad,SK,EU,49.070994,20.241394,2356,medium_airport,yes
TAY,EETU,Tartu Airport,Tartu,EE,EU,58.307438,26.686473,220,medium_airport,yes
TAZ,UTAT,Dashoguz International Airport,Daşoguz,TM,AS,41.759853,59.836149,272,large_airport,yes
TBB,VVTH,Dong Tac Airport,Tuy Hoa,VN,AS,13.0496,109.334,20,medium_airport,yes
TBF,NGTE,Tabiteuea North Airport,,KI,OC,-1.22447,174.776001,7,medium_airport,no
TBH,RPVU,Tugdan Airport,Tablas Island,PH,AS,12.3109998703,122.084999084,10,medium_airport,yes
TBI,MYCB,New Bight Airport,Cat Island,BS,NA,24.3153,-75.452301,5,medium_airport,yes
TBJ,DTKA,Tabarka-Aïn Draham International Airport,Tabarka,TN,AF,36.98,8.87694,230,medium_airport,yes
TBN,KTBN,Waynesville-St. Robert Regional Airport-Forney Field,Fort Leonard Wood,US,NA,37.7416,-92.140701,1159,medium_airport,yes
TBP,SPME,Captain Pedro Canga Rodríguez International Airport,Tumbes,PE,SA,-3.552074,-80.381086,115,medium_airport,yes
TBS,UGTB,Tbilisi International Airport,Tbilisi,GE,AS,41.669201,44.9547,1624,large_airport,yes
TBT,SBTT,Tabatinga International Airport,Tabatinga,BR,SA,-4.25567,-69.935799,263,medium_airport,yes
TBU,NFTF,Fua'amotu International Airport,Nuku'alofa,TO,OC,-21.241438,-175.149164,126,large_airport,yes
TBW,UUOT,Donskoye Airport,Tambov,RU,EU,52.806099,41.4828,413,medium_airport,no
TBZ,OITT,Tabriz International Airport,Tabriz,IR,AS,38.1339,46.235001,4459,large_airport,yes
TCA,YTNK,Tennant Creek Airport,Tennant Creek,AU,OC,-19.6343994140625,134.18299865722656,1236,medium_airport,yes
TCB,MYAT,Treasure Cay Airport,Treasure Cay,BS,NA,26.745300293,-77.3912963867,8,medium_airport,yes
TCC,KTCC,Tucumcari Municipal Airport,Tucumcari,US,NA,35.182800293,-103.602996826,4065,medium_airport,no
TCE,LRTC,Tulcea Danube Delta Airport,Mihail Kogălniceanu,RO,EU,45.0625,28.7143,200,medium_airport,no
TCL,KTCL,Tuscaloosa National Airport,Tuscaloosa,US,NA,33.2206,-87.611397,170,medium_airport,no
TCM,KTCM,McChord Air Force Base,Tacoma,US,NA,47.137699,-122.475998,322,medium_airport,no
TCO,SKCO,La Florida Airport,Tumaco,CO,SA,1.81442,-78.7492,8,medium_airport,yes
TCP,HETB,Taba International Airport,Taba,EG,AF,29.594496,34.775752,2425,large_airport,yes
TCQ,SPTN,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,PE,SA,-18.053300857500002,-70.2758026123,1538,medium_airport,yes
TCS,KTCS,Truth or Consequences Municipal Airport,Truth or Consequences,US,NA,33.2369,-107.272003,4853,medium_airport,no
TCX,OIMT,Tabas Airport,Tabas,IR,AS,33.667801,56.8927,2312,medium_airport,no
TCZ,ZPTC,Tengchong Tuofeng Airport,Baoshan (Tengchong),CN,AS,24.938056,98.485833,6250,medium_airport,yes
TDD,SLTR,Teniente Av. Jorge Henrich Arauz Airport,Trinidad,BO,SA,-14.8187,-64.917999,509,medium_airport,yes
TDG,RPMW,Tandag Airport,Tandag,PH,AS,9.072002,126.17132,16,medium_airport,no
TDK,,Taldykorgan Airport,Taldykorgan,KZ,AS,45.12255,78.442758,1925,medium_airport,yes
TDL,SAZT,Héroes de Malvinas Airport,Tandil,AR,SA,-37.234634,-59.228647,574,medium_airport,no
TDX,VTBO,Trat Airport,Laem Ngop,TH,AS,12.2746,102.319,105,medium_airport,yes
TEA,MHTE,Tela Airport,Tela,HN,NA,15.7759,-87.4758,7,medium_airport,no
TEB,KTEB,Teterboro Airport,Teterboro,US,NA,40.850101,-74.060799,9,medium_airport,yes
TEC,,Telêmaco Borba Airport,Telêmaco Borba,BR,SA,-24.317801,-50.6516,2610,medium_airport,no
TED,EKTS,Thisted Airport,Thisted,DK,EU,57.068802,8.70522,23,medium_airport,no
TEE,DABS,Cheikh Larbi Tébessi Airport,Tébessi,DZ,AF,35.4315986633,8.12071990967,2661,medium_airport,yes
TEF,YTEF,Telfer Airport,,AU,OC,-21.715,122.228996,970,medium_airport,no
TEM,YTEM,Temora Airport,Temora,AU,OC,-34.421398,147.511993,921,medium_airport,no
TEN,ZUTR,Tongren Fenghuang Airport,Tongren (Daxing),CN,AS,27.883333,109.308889,,medium_airport,yes
TEQ,LTBU,Tekirdağ Çorlu Airport,Çorlu,TR,EU,41.138199,27.9191,574,medium_airport,yes
TER,LPLA,Lajes Airport,Praia da Vitória,PT,EU,38.761799,-27.090799,180,medium_airport,yes
TET,FQTT,Tete Airport,Tete,MZ,AF,-16.104799,33.640202,525,large_airport,yes
TEU,NZMO,Manapouri Airport,,NZ,OC,-45.5331,167.649994,687,medium_airport,no
TEV,LETL,Teruel Airport,Teruel,ES,EU,40.410269,-1.217366,3380,medium_airport,no
TEX,KTEX,Telluride Regional Airport,Telluride,US,NA,37.9538,-107.907997,9070,medium_airport,yes
TEZ,VETZ,Tezpur Airport,,IN,AS,26.7091007232666,92.78469848632812,240,medium_airport,yes
TFF,SBTF,Tefé Airport,Tefé,BR,SA,-3.38294,-64.724098,186,medium_airport,yes
TFN,GCXO,Tenerife Norte-Ciudad de La Laguna Airport,Tenerife,ES,AF,28.482752,-16.341707,2076,large_airport,yes
TFS,GCTS,Tenerife Sur Airport,Tenerife,ES,AF,28.0445,-16.5725,209,large_airport,yes
TFU,ZUTF,Chengdu Tianfu International Airport,Chengdu (Jianyang),CN,AS,30.31252,104.441284,1440,large_airport,yes
TGA,WSAT,Tengah Air Base,Western Water Catchment,SG,AS,1.387561,103.708291,50,medium_airport,no
TGD,LYPG,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,EU,42.359402,19.2519,141,large_airport,yes
TGG,WMKN,Sultan Mahmud Airport,Kuala Terengganu,MY,AS,5.3826398849487305,103.10299682617188,21,medium_airport,yes
TGJ,NWWA,Tiga Airport,Tiga,NC,OC,-21.096407,167.80379,128,medium_airport,yes
TGK,URRT,Taganrog Yuzhny Airport,Taganrog,RU,EU,47.1983333,38.8491667,117,medium_airport,yes
TGM,LRTM,Târgu Mureş Transilvania International Airport,Recea,RO,EU,46.467701,24.4125,963,medium_airport,yes
TGN,YLTV,Latrobe Valley Airport,Morwell,AU,OC,-38.211004,146.470817,180,medium_airport,no
TGO,ZBTL,Tongliao Airport,Tongliao,CN,AS,43.556702,122.199997,2395,medium_airport,yes
TGP,UNIP,Podkamennaya Tunguska Airport,Bor,RU,EU,61.589699,89.994003,213,medium_airport,no
TGR,DAUK,Touggourt Sidi Madhi Airport,Touggourt,DZ,AF,33.067799,6.08867,279,medium_airport,yes
TGT,HTTG,Tanga Airport,Tanga,TZ,AF,-5.09236,39.071201,129,medium_airport,yes
TGU,MHTG,Toncontín Airport,Tegucigalpa,HN,NA,14.0609,-87.217201,3294,medium_airport,yes
TGZ,MMTG,Angel Albino Corzo International Airport,Tuxtla Gutiérrez,MX,NA,16.561611,-93.025731,1499,medium_airport,yes
THE,SBTE,Senador Petrônio Portela Airport,Teresina,BR,SA,-5.06025,-42.823712,219,medium_airport,yes
THG,YTNG,Thangool Airport,Biloela,AU,OC,-24.494863,150.577967,644,medium_airport,yes
THL,VYTL,Tachileik Airport,Tachileik,MM,AS,20.483800888061523,99.9354019165039,1280,medium_airport,yes
THN,ESGT,Trollhättan-Vänersborg Airport,Trollhättan,SE,EU,58.31809997558594,12.345000267028809,137,medium_airport,yes
THQ,ZLTS,Tianshui Maijishan Airport,Tianshui (Maiji),CN,AS,34.5601,105.860343,3590,medium_airport,yes
THR,OIII,Mehrabad International Airport,Tehran,IR,AS,35.689175,51.314392,3962,large_airport,yes
THS,VTPO,Sukhothai Airport,,TH,AS,17.238000869750977,99.81819915771484,179,medium_airport,yes
THU,BGTL,Pituffik Space Base,Pituffik,GL,NA,76.53063,-68.700541,251,large_airport,yes
THZ,DRRT,Tahoua Airport,Tahoua,NE,AF,14.8757,5.26536,1266,medium_airport,no
TIA,LATI,Tirana International Airport Mother Teresa,Rinas,AL,EU,41.4147,19.7206,126,large_airport,yes
TID,DAOB,Abdelhafid Boussouf Bou Chekif Airport,Tiaret,DZ,AF,35.341099,1.46315,3245,medium_airport,no
TIF,OETF,Taif International Airport,Taif,SA,AS,21.484739,40.544074,4848,large_airport,yes
TIH,NTGC,Tikehau Airport,Tuherahera,PF,OC,-15.1196,-148.231003,6,medium_airport,yes
TIJ,MMTJ,General Abelardo L. Rodriguez International Airport,Tijuana,MX,NA,32.541043,-116.969976,489,large_airport,yes
TIK,KTIK,Tinker Air Force Base,Oklahoma City,US,NA,35.4147,-97.386597,1291,medium_airport,no
TIM,,Mozes Kilangin Airport,Timika,ID,AS,-4.52978,136.887388,103,medium_airport,yes
TIN,DAOF,Tindouf Airport,Tindouf,DZ,AF,27.7003993988,-8.167099952700001,1453,medium_airport,yes
TIQ,PGWT,Tinian International Airport,Tinian Island,MP,OC,15.000453,145.618974,271,large_airport,yes
TIR,VOTP,Tirupati International Airport,Tirupati,IN,AS,13.631988,79.539869,350,large_airport,yes
TIU,NZTU,Timaru Airport,,NZ,OC,-44.302799224853516,171.22500610351562,89,medium_airport,yes
TIV,LYTV,Tivat Airport,Tivat,ME,EU,42.404701,18.723301,20,medium_airport,yes
TIW,KTIW,Tacoma Narrows Airport,Tacoma,US,NA,47.267407,-122.577295,294,medium_airport,yes
TIX,KTIX,Space Coast Regional Airport,Titusville,US,NA,28.514799118042,-80.799201965332,34,medium_airport,no
TJA,SLTJ,Capitan Oriel Lea Plaza Airport,Tarija,BO,SA,-21.5557,-64.701302,6079,medium_airport,yes
TJG,WAON,Warukin Airport,Tanta-Tabalong,ID,AS,-2.21656,115.435997,197,medium_airport,yes
TJH,RJBT,Konotori Tajima Airport,Toyooka,JP,AS,35.512798,134.787003,584,medium_airport,yes
TJI,MHTJ,Trujillo Airport,Trujillo,HN,NA,15.926599,-85.938573,3,medium_airport,no
TJK,LTAW,Tokat Airport,Tokat,TR,AS,40.32472,36.39056,1859,medium_airport,yes
TJM,USTR,Roshchino International Airport,Tyumen,RU,AS,57.178984,65.327696,378,large_airport,yes
TJU,UTDK,Kulob International Airport,Kulob,TJ,AS,37.988098,69.805,2293,large_airport,yes
TKA,PATK,Talkeetna Airport,Talkeetna,US,NA,62.320499420166,-150.09399414062,358,medium_airport,no
TKC,FKKC,Tiko Airport,Tiko,CM,AF,4.08919000626,9.360529899600001,151,medium_airport,no
TKD,DGTK,Takoradi Airport,Sekondi-Takoradi,GH,AF,4.896059989929199,-1.7747600078582764,21,medium_airport,yes
TKF,KTRK,Truckee Tahoe Airport,Truckee,US,NA,39.318628,-120.140562,5900,medium_airport,yes
TKG,WILL,Radin Inten II International Airport,Bandar Lampung,ID,AS,-5.246803,105.182531,282,medium_airport,yes
TKH,VTPI,Takhli Royal Thai Air Force Base,Takhli,TH,AS,15.2773,100.295998,107,medium_airport,no
TKK,PTKK,Chuuk International Airport,Weno Island,FM,OC,7.46187,151.843002,11,large_airport,yes
TKN,RJKN,Tokunoshima Airport,Amagi,JP,AS,27.836382,128.881356,17,medium_airport,yes
TKP,NTGT,Takapoto Airport,,PF,OC,-14.709500312805176,-145.24600219726562,12,medium_airport,yes
TKS,RJOS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,Tokushima,JP,AS,34.132559,134.607816,26,large_airport,yes
TKT,VTPT,Tak Airport,,TH,AS,16.896,99.253304,478,medium_airport,no
TKU,EFTU,Turku Airport,Turku,FI,EU,60.514099,22.2628,161,large_airport,yes
TKX,NTKR,Takaroa Airport,,PF,OC,-14.45580005645752,-145.02499389648438,13,medium_airport,yes
TLC,MMTO,Adolfo López Mateos International Airport,Toluca,MX,NA,19.3369,-99.56583,8466,large_airport,yes
TLE,FMST,Toliara Airport,Toliara,MG,AF,-23.3834,43.7285,29,medium_airport,yes
TLH,KTLH,Tallahassee International Airport,Tallahassee,US,NA,30.401209,-84.35433,81,medium_airport,yes
TLJ,PATL,Tatalina LRRS Airport,Takotna,US,NA,62.894401550299996,-155.977005005,964,medium_airport,no
TLL,EETN,Lennart Meri Tallinn Airport,Tallinn,EE,EU,59.413246,24.83264,131,large_airport,yes
TLM,DAON,Zenata – Messali El Hadj Airport,Zenata,DZ,AF,35.012732,-1.457117,814,large_airport,yes
TLN,LFTH,Toulon-Hyères Airport,"Hyères, Var",FR,EU,43.097301,6.14603,7,medium_airport,yes
TLQ,ZWTL,Turpan Jiaohe Airport,Turpan,CN,AS,43.0308,89.0987,934,medium_airport,yes
TLS,LFBO,Toulouse-Blagnac Airport,Toulouse/Blagnac,FR,EU,43.629101,1.36382,499,large_airport,yes
TLV,LLBG,Ben Gurion International Airport,Tel Aviv,IL,AS,32.011398,34.8867,135,large_airport,yes
TLX,SCTL,Panguilemo Airport,Talca,CL,SA,-35.3778,-71.6017,371,medium_airport,no
TMB,KTMB,Miami Executive Airport,Miami,US,NA,25.6479,-80.4328,8,medium_airport,no
TME,SKTM,Gustavo Vargas Airport,Tame,CO,SA,6.45108,-71.7603,1050,medium_airport,yes
TMH,WAKT,Tanah Merah Airport,Tanah Merah,ID,AS,-6.09669,140.303521,57,medium_airport,yes
TMJ,UZST,Termez Airport,Termez,UZ,AS,37.287261,67.311869,1027,medium_airport,yes
TML,DGLE,Yakubu Tali International Airport,Tamale,GH,AF,9.553909,-0.86606,553,large_airport,yes
TMM,FMMT,Toamasina Ambalamanasy Airport,Toamasina,MG,AF,-18.113537,49.392262,22,large_airport,yes
TMO,SVTM,Tumeremo Airport,,VE,SA,7.24938,-61.52893,345,medium_airport,no
TMP,EFTP,Tampere-Pirkkala Airport,Tampere / Pirkkala,FI,EU,61.414101,23.604401,390,large_airport,yes
TMR,DAAT,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,DZ,AF,22.810992,5.450832,4518,large_airport,yes
TMS,FPST,São Tomé International Airport,São Tomé,ST,AF,0.378175,6.71215,33,large_airport,yes
TMT,SBTB,Trombetas Airport,Oriximiná,BR,SA,-1.4896,-56.396801,167,medium_airport,yes
TMW,YSTW,Tamworth Airport,Tamworth,AU,OC,-31.077898,150.845484,1334,medium_airport,yes
TMX,DAUT,Timimoun Airport,Timimoun,DZ,AF,29.237101,0.276033,1027,medium_airport,yes
TNA,ZSJN,Jinan Yaoqiang International Airport,Jinan (Licheng),CN,AS,36.857201,117.216003,76,large_airport,yes
TND,MUTD,Alberto Delgado Airport,Trinidad,CU,NA,21.7883,-79.9972,125,medium_airport,yes
TNE,RJFG,New Tanegashima Airport,Tanegashima,JP,AS,30.605100631699997,130.990997314,768,medium_airport,yes
TNF,LFPN,Toussus-le-Noble Airport,"Toussus-le-Noble, Yvelines",FR,EU,48.7519,2.10619,538,medium_airport,no
TNG,GMTT,Tangier Ibn Battuta Airport,Tangier,MA,AF,35.731741,-5.921459,62,large_airport,yes
TNH,ZYTN,Tonghua Sanyuanpu Airport,Tonghua,CN,AS,42.048435,125.733963,1347,medium_airport,yes
TNJ,WIDN,Raja Haji Fisabilillah International Airport,Tanjung Pinang-Bintan Island,ID,AS,0.92397,104.53341,52,medium_airport,yes
TNN,RCNN,Tainan International Airport / Tainan Air Base,Tainan (Rende),TW,AS,22.950399,120.206001,63,large_airport,yes
TNR,FMMI,Ivato International Airport,Antananarivo,MG,AF,-18.7969,47.478802,4198,large_airport,yes
TNW,SEJD,Jumandy Airport,Ahuano,EC,SA,-1.060185,-77.580525,1234,medium_airport,no
TOD,WMBT,Tioman Airport,Tioman Island,MY,AS,2.81818,104.160004,15,medium_airport,yes
TOE,DTTZ,Tozeur Nefta International Airport,Tozeur,TN,AF,33.939701080322266,8.110560417175293,287,medium_airport,yes
TOF,UNTT,Tomsk Kamov Airport,Tomsk,RU,AS,56.380299,85.208298,597,large_airport,yes
TOI,KTOI,Troy Municipal Airport at N Kenneth Campbell Field,Troy,US,NA,31.860399,-86.012101,398,medium_airport,no
TOJ,LETO,Madrid–Torrejón Airport / Torrejón Air Base,Madrid,ES,EU,40.487875,-3.456808,2026,medium_airport,no
TOL,KTOL,Eugene F. Kranz Toledo Express Airport,Toledo,US,NA,41.5868,-83.8078,683,medium_airport,yes
TOM,GATB,Tombouktou Airport,Timbuktu,ML,AF,16.730499,-3.00758,863,large_airport,yes
TOP,KTOP,Philip Billard Municipal Airport,Topeka,US,NA,39.069899,-95.622606,881,medium_airport,no
TOQ,SCBE,Barriles Airport,Tocopilla,CL,SA,-22.1411,-70.062897,3475,medium_airport,no
TOS,ENTC,Tromsø Airport,Tromsø,NO,EU,69.683296,18.9189,31,large_airport,yes
TOU,NWWU,Touho Airport,Touho,NC,OC,-20.790127,165.259524,10,medium_airport,yes
TOY,RJNT,Toyama Kitokito Airport,Toyama,JP,AS,36.648416,137.187359,95,medium_airport,yes
TPA,KTPA,Tampa International Airport,Tampa,US,NA,27.9755,-82.533203,26,large_airport,yes
TPC,SETR,Tarapoa Airport,Tarapoa,EC,SA,-0.122956,-76.337799,814,medium_airport,no
TPE,RCTP,Taiwan Taoyuan International Airport,Taoyuan,TW,AS,25.0777,121.233002,106,large_airport,yes
TPH,KTPH,Tonopah Airport,Tonopah,US,NA,38.06019974,-117.086998,5430,medium_airport,no
TPJ,VNTJ,Taplejung Airport,Taplejung,NP,AS,27.3509,87.69525,7990,medium_airport,yes
TPL,KTPL,Draughon Miller Central Texas Regional Airport,Temple,US,NA,31.1525,-97.407799,682,medium_airport,no
TPP,SPST,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,PE,SA,-6.508739948272705,-76.37319946289062,869,medium_airport,yes
TPQ,MMEP,Amado Nervo National Airport,Tepic,MX,NA,21.419833,-104.842472,3020,medium_airport,yes
TPS,LICT,Vincenzo Florio Airport Trapani-Birgi,Trapani (TP),IT,EU,37.9114,12.488,25,medium_airport,yes
TQD,ORAT,Al Taqaddum Air Base,Al Habbaniyah,IQ,AS,33.33810043335,43.597099304199,275,medium_airport,no
TQO,MMTL,Felipe Carrillo Puerto International Airport Tulum,Tulum,MX,NA,20.172098,-87.660272,66,large_airport,yes
TQS,SKTQ,Captain Ernesto Esguerra Cubides Air Base,Tres Esquinas,CO,SA,0.7459,-75.234,585,medium_airport,no
TRA,RORT,Tarama Airport,Tarama,JP,AS,24.653793,124.675453,36,medium_airport,yes
TRC,MMTC,Francisco Sarabia Tinoco International Airport,Torreón,MX,NA,25.562265,-103.404608,3688,medium_airport,yes
TRD,ENVA,"Trondheim Airport, Værnes",Trondheim,NO,EU,63.457802,10.924,56,large_airport,yes
TRE,EGPU,Tiree Airport,"Balemartine, Argyll and Bute",GB,EU,56.499199,-6.86917,38,medium_airport,yes
TRF,ENTO,"Sandefjord Airport, Torp",Sandefjord(Torp),NO,EU,59.186699,10.2586,286,large_airport,yes
